Date,Open,High,Low,Close,Adj Close,Volume
2016-05-23,478.100006,481.000000,472.799988,476.450012,430.741058,1069529
2016-05-24,476.000000,485.700012,464.600006,480.250000,434.176453,2610091
2016-05-25,499.100006,532.000000,494.500000,528.500000,477.797516,10804773
2016-05-26,530.000000,547.000000,520.250000,542.299988,490.273560,3270866
2016-05-27,539.000000,541.000000,533.599976,535.900024,484.487610,1572528
2016-05-30,535.799988,564.000000,535.000000,543.549988,491.403687,2901801
2016-05-31,544.099976,548.000000,536.650024,540.349976,488.510651,2896981
2016-06-01,541.000000,543.200012,537.299988,540.000000,488.194305,1093756
2016-06-02,537.000000,552.500000,537.000000,546.150024,493.754303,1862166
2016-06-03,551.450012,557.549988,546.150024,551.700012,498.771790,1706048
2016-06-06,550.799988,551.900024,534.250000,539.599976,487.832672,1614098
2016-06-07,544.900024,544.900024,533.450012,536.299988,484.849182,1763517
2016-06-08,540.000000,540.000000,533.000000,535.650024,484.261566,739380
2016-06-09,537.900024,537.900024,528.299988,534.450012,483.176697,1085142
2016-06-10,535.700012,540.450012,530.750000,537.549988,485.979309,565211
2016-06-13,534.200012,536.400024,528.549988,534.099976,482.860260,852440
2016-06-14,531.049988,537.400024,528.500000,533.299988,482.136963,736886
2016-06-15,535.000000,542.000000,530.000000,540.900024,489.007904,648970
2016-06-16,537.049988,543.349976,530.500000,533.099976,481.956177,1181394
2016-06-17,533.099976,542.000000,532.299988,535.250000,483.899902,946013
2016-06-20,534.000000,548.849976,532.099976,544.299988,492.081696,1592795
2016-06-21,543.900024,544.299988,533.000000,535.000000,483.673920,1344360
2016-06-22,540.799988,542.000000,530.549988,532.750000,481.639771,1211966
2016-06-23,533.099976,535.000000,526.650024,531.349976,480.374084,1027592
2016-06-24,513.000000,516.950012,493.549988,507.049988,458.405334,3567473
2016-06-27,499.000000,509.000000,499.000000,504.649994,456.235596,1135682
2016-06-28,505.000000,512.599976,500.100006,501.000000,452.935791,1518673
2016-06-29,504.500000,507.250000,499.299988,504.950012,456.506836,1209538
2016-06-30,509.100006,509.700012,502.350006,505.750000,457.230072,2334281
2016-07-01,508.200012,516.549988,506.299988,511.399994,462.338043,715389
2016-07-04,511.000000,524.000000,510.549988,519.099976,469.299316,1250195
2016-07-05,516.799988,519.000000,513.049988,515.250000,465.818695,456205
2016-07-07,512.799988,515.000000,503.500000,504.549988,456.145203,1036078
2016-07-08,501.000000,507.450012,499.000000,502.950012,454.698700,733349
2016-07-11,505.950012,512.400024,504.450012,508.399994,459.625885,729356
2016-07-12,509.149994,511.899994,505.000000,507.200012,458.540985,931824
2016-07-13,509.000000,511.500000,504.950012,506.549988,457.953339,1194115
2016-07-14,506.950012,519.500000,506.500000,518.150024,468.440491,753846
2016-07-15,520.700012,523.799988,501.899994,504.049988,455.693176,2417368
2016-07-18,505.100006,509.899994,503.000000,506.600006,457.998535,1132642
2016-07-19,506.799988,511.899994,504.049988,507.600006,458.902618,1013525
2016-07-20,504.250000,509.600006,504.100006,505.350006,456.868469,1424321
2016-07-21,506.000000,508.500000,503.200012,505.299988,456.823242,528981
2016-07-22,507.000000,508.500000,504.399994,504.899994,456.461609,1008674
2016-07-25,505.000000,511.399994,502.799988,508.399994,459.625885,1028518
2016-07-26,508.000000,512.750000,500.000000,502.500000,454.291901,3069751
2016-07-27,502.100006,506.450012,501.100006,504.250000,455.873993,744952
2016-07-28,498.000000,499.000000,482.100006,485.549988,444.254120,1867921
2016-07-29,488.950012,490.899994,482.549988,487.950012,446.450012,1134853
2016-08-01,485.200012,493.000000,476.100006,490.149994,448.462860,2125956
2016-08-02,486.000000,509.700012,485.100006,499.200012,456.743225,4792350
2016-08-03,501.200012,503.950012,493.100006,496.899994,454.638824,1196987
